GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "06055","Napa, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.050,93.501,94.228,92.977,98.091,101.333,103.604,101.888,98.435,96.326,95.781,100.000,102.958,109.404,113.397,114.901,116.998,123.068
 "06055","Napa, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5552057,5982558,6128319,6173009,6684320,7066538,7409948,7509767,7638091,7511788,7517304,8125419,8563036,9328177,9968906,10372452,10637292,11316865
 "06057","Nevada, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3153499,3376323,3438517,3459591,3609647,3819201,3846886,3729340,3634498,3820722,3834975,3767125,3795642,3856693,3942943,4029754,4053373,4170409
 "06057","Nevada, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.711,89.626,91.277,91.836,95.820,101.382,102.117,98.997,96.479,101.423,101.801,100.000,100.757,102.378,104.667,106.972,107.599,110.705
 "06057","Nevada, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2516062,2751905,2850494,2952358,3184217,3480830,3606848,3537260,3514004,3700660,3757259,3767125,3880286,4036918,4243124,4424968,4533128,4761492
 "06059","Orange, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",164132650,169014300,181535433,191315698,201782572,201696814,199424036,192733087,180429209,185793339,185652039,193548218,197019387,200666095,208517447,212281069,223791535,230145536
 "06059","Orange, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.802,87.324,93.793,98.847,104.254,104.210,103.036,99.579,93.222,95.993,95.920,100.000,101.793,103.678,107.734,109.679,115.626,118.909
 "06059","Orange, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",133514320,139646651,151643597,163574603,177135862,182089541,184527251,180580736,172385061,178501320,181347250,193548218,201397914,209362231,222888391,231189065,247655719,260484674
 "06061","Placer, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",11966865,12782703,13984774,14958501,15813358,15949146,15486686,15067041,14710131,14967723,15144927,15662052,16453755,17248647,18891434,19854262,21027562,22021571
 "06061","Placer, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.407,81.616,89.291,95.508,100.966,101.833,98.880,96.201,93.922,95.567,96.698,100.000,105.055,110.130,120.619,126.767,134.258,140.605
 "06061","Placer, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",10126351,10938945,12045364,13147142,14268480,14773751,14634919,14336928,14223532,14505823,14830179,15662052,16808108,17998010,20142741,21502837,23129446,24748629
 "06063","Plumas, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",879682,975342,1073146,1048714,1022765,1179415,1030304,987144,947814,1006408,1060082,948114,990844,948235,937022,1012209,1109769,1052152
 "06063","Plumas, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.782,102.872,113.187,110.611,107.874,124.396,108.669,104.117,99.968,106.148,111.810,100.000,104.507,100.013,98.830,106.760,117.050,110.973
 "06063","Plumas, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",678382,762084,866141,883702,893335,1076312,966426,936869,928048,987741,1049529,948114,1020936,1010223,1017738,1107110,1239300,1206345
 "06065","Riverside, CA",8,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",46656432,49831599,53871157,58507088,62729096,66869384,67147236,64238978,60155709,60915832,62851809,63086241,66143772,68490936,72375487,74405465,77102154,79775504
 "06065","Riverside, CA",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.957,78.990,85.393,92.741,99.434,105.997,106.437,101.827,95.355,96.560,99.628,100.000,104.847,108.567,114.725,117.942,122.217,126.455
 "06065","Riverside, CA",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",36039669,39298161,43322381,48527131,53710788,59263779,61506093,59868583,57408896,58494620,61383306,63086241,67663154,71624488,77762712,81362463,85777134,90768490
